Nombre,Municipio,Departamento,Provincia
COLONIA 7 DE MARZO,PATAGONES,PATAGONES,BUENOS AIRES
ESTANCIA SAN LUIS,PATAGONES,PATAGONES,BUENOS AIRES
VILLALONGA,PATAGONES,PATAGONES,BUENOS AIRES
COLONIA LA GRACIELA,PATAGONES,PATAGONES,BUENOS AIRES
STROEDER,PATAGONES,PATAGONES,BUENOS AIRES
COLONIA EL MOLINO,PATAGONES,PATAGONES,BUENOS AIRES
EMILIO LAMARCA,PATAGONES,PATAGONES,BUENOS AIRES
JOSE B. CASAS,PATAGONES,PATAGONES,BUENOS AIRES
CARDENAL CAGLIERO,PATAGONES,PATAGONES,BUENOS AIRES
IGARZABAL,PATAGONES,PATAGONES,BUENOS AIRES
COLONIA BARGA,PATAGONES,PATAGONES,BUENOS AIRES
COLONIA SAN LUIS,PATAGONES,PATAGONES,BUENOS AIRES
COLONIA SAN FRANCISCO,PATAGONES,PATAGONES,BUENOS AIRES
VILLA LYNCH,PATAGONES,PATAGONES,BUENOS AIRES
KILOMETRO 900,PATAGONES,PATAGONES,BUENOS AIRES
PICADA YACUTINGA,ALMAFUERTE,LEANDRO N. ALEM,MISIONES
ALMAFUERTE,ALMAFUERTE,LEANDRO N. ALEM,MISIONES
POZO DEL TIGRE,ESTACION GENERAL PAZ,COLON,CÓRDOBA
GENERAL PAZ,ESTACION GENERAL PAZ,COLON,CÓRDOBA
MALLIGASTA,CHILECITO,CHILECITO,LA RIOJA
LAS HIGUERITAS,CHILECITO,CHILECITO,LA RIOJA
SAN MIGUEL,CHILECITO,CHILECITO,LA RIOJA
SANTA FLORENTINA,CHILECITO,CHILECITO,LA RIOJA
GUANCHIN,CHILECITO,CHILECITO,LA RIOJA
MIRANDA,CHILECITO,CHILECITO,LA RIOJA
SAÑOGASTA,CHILECITO,CHILECITO,LA RIOJA
COLONIA VICHIGASTA,CHILECITO,CHILECITO,LA RIOJA
COLONIA MALLIGASTA,CHILECITO,CHILECITO,LA RIOJA
ANGUINAN,CHILECITO,CHILECITO,LA RIOJA
VICHIGASTA,CHILECITO,CHILECITO,LA RIOJA
NONOGASTA,CHILECITO,CHILECITO,LA RIOJA
CHILECITO,CHILECITO,CHILECITO,LA RIOJA
COLONIA ANGUINAN,CHILECITO,CHILECITO,LA RIOJA
TILIMUQUI,CHILECITO,CHILECITO,LA RIOJA
LOS SARMIENTOS,CHILECITO,CHILECITO,LA RIOJA
SAN NICOLAS,CHILECITO,CHILECITO,LA RIOJA
COLONIA CATINZACO,CHILECITO,CHILECITO,LA RIOJA
LA PUNTILLA,CHILECITO,CHILECITO,LA RIOJA
IDIAZABAL,IDIAZABAL,UNION,CÓRDOBA
SAN PEDRO,SAN PEDRO DE GUASAYAN,GUASAYAN,SANTIAGO DEL ESTERO
COLONIA SANTA MARIA,COLONIA PROSPERIDAD,SAN JUSTO,CÓRDOBA
COLONIA PROSPERIDAD,COLONIA PROSPERIDAD,SAN JUSTO,CÓRDOBA
ARMINDA,ARMINDA,ROSARIO,SANTA FE
TATANE,TATANE,LAISHI,FORMOSA
PUEBLO COMECHINGONES,COMECHINGONES,RIO PRIMERO,CÓRDOBA
MEDINA,MEDINA,CHICLIGASTA,TUCUMÁN
SAN RAMON,MEDINA,CHICLIGASTA,TUCUMÁN
COLONIA EL GUALICHO,AREA SIN GOBIERNO,PICHI MAHUIDA,RÍO NEGRO
SALTO ANDERSEN,AREA SIN GOBIERNO,PICHI MAHUIDA,RÍO NEGRO
EL CUY,EL CUY,EL CUY,RÍO NEGRO
REMECO,GUATRACHE,GUATRACHE,LA PAMPA
GUATRACHE,GUATRACHE,GUATRACHE,LA PAMPA
VILLA SAN ESTEBAN,VILLA SAN ESTEBAN,SAN JUSTO,CÓRDOBA
CAPIVARA,CAPIVARA,SAN CRISTOBAL,SANTA FE
SAN JOSE,SAN JOSE,SAN JAVIER,CÓRDOBA
CAMPO MOSCHEN,MALABRIGO,GENERAL OBLIGADO,SANTA FE
CAMPO MAGNAGO,MALABRIGO,GENERAL OBLIGADO,SANTA FE
CAMPO RAMSEYER,MALABRIGO,GENERAL OBLIGADO,SANTA FE
MALABRIGO,MALABRIGO,GENERAL OBLIGADO,SANTA FE
KILOMETRO 742,MALABRIGO,GENERAL OBLIGADO,SANTA FE
SANTA MARIA CENTRO,SANTA MARIA CENTRO,LAS COLONIAS,SANTA FE
LOS JUAREZ,LOS GOMEZ,LEALES,TUCUMÁN
EL CERRO,COLONIA CELINA,PARANA,ENTRE RÍOS
COLONIA CELINA,COLONIA CELINA,PARANA,ENTRE RÍOS
LANUS ESTE,LANÚS,LANÚS,BUENOS AIRES
VALENTIN ALSINA,LANÚS,LANÚS,BUENOS AIRES
REMEDIOS DE ESCALADA DE SAN MARTIN,LANÚS,LANÚS,BUENOS AIRES
MONTE CHINGOLO,LANÚS,LANÚS,BUENOS AIRES
GERLI,LANÚS,LANÚS,BUENOS AIRES
LANUS OESTE,LANÚS,LANÚS,BUENOS AIRES
VILLA LOS PATOS,VILLA LOS PATOS,UNION,CÓRDOBA
CHAQUIAGO,ANDALGALA,ANDALGALÁ,CATAMARCA
AMANAO,ANDALGALA,ANDALGALÁ,CATAMARCA
HUACO,ANDALGALA,ANDALGALÁ,CATAMARCA
ANDALGALA,ANDALGALA,ANDALGALÁ,CATAMARCA
LA AGUADA,ANDALGALA,ANDALGALÁ,CATAMARCA
MINA CAPILLITAS,ANDALGALA,ANDALGALÁ,CATAMARCA
EL COLEGIO,ANDALGALA,ANDALGALÁ,CATAMARCA
BARRANCA MOLLE,ANDALGALA,ANDALGALÁ,CATAMARCA
VIS VIS,ANDALGALA,ANDALGALÁ,CATAMARCA
LA ISLA,ANDALGALA,ANDALGALÁ,CATAMARCA
EL QUEMADO,ANDALGALA,ANDALGALÁ,CATAMARCA
AGUA VERDE,ANDALGALA,ANDALGALÁ,CATAMARCA
EL POTRERO,ANDALGALA,ANDALGALÁ,CATAMARCA
CHOYA,ANDALGALA,ANDALGALÁ,CATAMARCA
EL PERCHEL,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
PALOMA POZO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
CIENAGA DE BRITOS,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
TRES ARBOLES,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
EL SALTO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
CANTERAS QUILPO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
CANTERAS DE QUILPO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LAS OLLAS,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LA BREA,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
REPRESA DE MORALES,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
EL DURAZNAL,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
EL PUESTITO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
PICHANAS,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
EL BARRIALITO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LAS CHACRAS,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LOS ESCALONES,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
SANTA ANA,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
PIEDRAS ANCHAS,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
ORO GRUESO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
EL RINCON,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LOS LEONES,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LA PUERTA,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
TABAQUILLO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
EL SALADITO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
BAJO LINDO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
MAJADA DE SANTIAGO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
MANDALA,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
IGLESIA VIEJA,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
MESA DE MARIANO,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LAS TAPIAS,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
LA LAGUNA,AREA SIN GOBIERNO,CRUZ DEL EJE,CÓRDOBA
CANDELARIA,CANDELARIA,AYACUCHO,SAN LUIS
LA MODERNA,CANDELARIA,AYACUCHO,SAN LUIS
SANTA MARIA,CANDELARIA,AYACUCHO,SAN LUIS
CAMPO SAN PEDRO,JUNCAL,CONSTITUCION,SANTA FE
JUNCAL,JUNCAL,CONSTITUCION,SANTA FE
CAMPO SPAGNOLO,ARMSTRONG,BELGRANO,SANTA FE
ARMSTRONG,ARMSTRONG,BELGRANO,SANTA FE
COLONIA SANTA JUANA,LA FRATERNIDAD Y SANTA JUANA,FEDERACION,ENTRE RÍOS
COLONIA OFICIAL 25,LA FRATERNIDAD Y SANTA JUANA,FEDERACION,ENTRE RÍOS
HUANCHILLAS,HUANCHILLA,JUAREZ CELMAN,CÓRDOBA
GODEKEN,GODEKEN,CASEROS,SANTA FE
XX DE SETIEMBRE,XX DE SETIEMBRE,NOGOYA,ENTRE RÍOS
TANCACHA,TANCACHA,TERCERO ARRIBA,CÓRDOBA
ARBOL SOLO,COTE LAI,TAPENAGA,CHACO
ESTANCIA DON OVIDIO,COTE LAI,TAPENAGA,CHACO
COTE LAI,COTE LAI,TAPENAGA,CHACO
ESTANCIA EL 38,COTE LAI,TAPENAGA,CHACO
AYUI,BONPLAND,PASO DE LOS LIBRES,CORRIENTES
LINCONIA,BONPLAND,PASO DE LOS LIBRES,CORRIENTES
LOS ANDES,BONPLAND,PASO DE LOS LIBRES,CORRIENTES
BONPLAND,BONPLAND,PASO DE LOS LIBRES,CORRIENTES
SANTA ANA,BONPLAND,PASO DE LOS LIBRES,CORRIENTES
ITALO,ITALO,GENERAL ROCA,CÓRDOBA
ALTO VERDE,ALTO VERDE Y LOS GUCHEA,CHICLIGASTA,TUCUMÁN
CORTADERAS,ALTO VERDE Y LOS GUCHEA,CHICLIGASTA,TUCUMÁN
MONTE RICO VIEJO,ALTO VERDE Y LOS GUCHEA,CHICLIGASTA,TUCUMÁN
CARRETA QUEMADA,ALTO VERDE Y LOS GUCHEA,CHICLIGASTA,TUCUMÁN
POZO DE MAZA,POZO DE MAZA,BERMEJO,FORMOSA
RAPELLI,RAPELLI,PELLEGRINI,SANTIAGO DEL ESTERO
VILLA GENERAL GUEMES,VILLA GENERAL GUEMES,PATIÑO,FORMOSA
ELORTONDO,ELORTONDO,GENERAL LOPEZ,SANTA FE
SANTA EMILIA,ELORTONDO,GENERAL LOPEZ,SANTA FE
CASTELLANOS,SAN LORENZO,CAPITAL,SALTA
LAS COSTAS,SAN LORENZO,CAPITAL,SALTA
LA CIENAGA,SAN LORENZO,CAPITAL,SALTA
VILLA SAN LORENZO,SAN LORENZO,CAPITAL,SALTA
ATOCHA,SAN LORENZO,CAPITAL,SALTA
BARRIO SAN RAFAEL,SAN LORENZO,CAPITAL,SALTA
RIO BAMBA,RIOBAMBA,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
EL QUEMADO,ARRAYANAL,SAN PEDRO,JUJUY
ARRAYANAL,ARRAYANAL,SAN PEDRO,JUJUY
LA MANGA,ARRAYANAL,SAN PEDRO,JUJUY
ESTANCIA RUCA PIRE,TRENEL,TRENEL,LA PAMPA
TRENEL,TRENEL,TRENEL,LA PAMPA
ESTANCIA EL TIGRE,TRENEL,TRENEL,LA PAMPA
TRAPALCO,AREA SIN GOBIERNO,AVELLANEDA,RÍO NEGRO
SAN LORENZO,AREA SIN GOBIERNO,AVELLANEDA,RÍO NEGRO
LA JULIA,AREA SIN GOBIERNO,AVELLANEDA,RÍO NEGRO
COLONIA JOSEFA,AREA SIN GOBIERNO,AVELLANEDA,RÍO NEGRO
NEGRO MUERTO,AREA SIN GOBIERNO,AVELLANEDA,RÍO NEGRO
LA JAPONESA,AREA SIN GOBIERNO,AVELLANEDA,RÍO NEGRO
EL SOLITO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
BARRIO LOMAS ALTAS,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LOS JAGÑELES,CHASCOMUS,CHASCOMUS,BUENOS AIRES
PUERTA DEL DIABLO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LA JUANITA,CHASCOMUS,CHASCOMUS,BUENOS AIRES
DON CIPRIANO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LIBRES DEL SUD,CHASCOMUS,CHASCOMUS,BUENOS AIRES
VILLA PARQUE GIRADO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LA HORQUETA,CHASCOMUS,CHASCOMUS,BUENOS AIRES
CUATRO DE FEBRERO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
9 DE JULIO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
VIVERO NACIONAL,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LA GRANJA,CHASCOMUS,CHASCOMUS,BUENOS AIRES
CHASCOMUS,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LAGUNA VITEL,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LOS CERRILLOS,CHASCOMUS,CHASCOMUS,BUENOS AIRES
ESTANCIA EL COATI,CHASCOMUS,CHASCOMUS,BUENOS AIRES
EL RECREO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
LA CORONA,CHASCOMUS,CHASCOMUS,BUENOS AIRES
GANDARA,CHASCOMUS,CHASCOMUS,BUENOS AIRES
SAN NICANOR,CHASCOMUS,CHASCOMUS,BUENOS AIRES
VALLE SANTA ANTA,CHASCOMUS,CHASCOMUS,BUENOS AIRES
BARRIO SAN CAYETANO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
COMANDANTE GIRIBONE,CHASCOMUS,CHASCOMUS,BUENOS AIRES
SAN GREGORIO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
ESTANCIA SAN CEFERINO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
ADELA,CHASCOMUS,CHASCOMUS,BUENOS AIRES
EL BOTE,CHASCOMUS,CHASCOMUS,BUENOS AIRES
JUANCHO,CHASCOMUS,CHASCOMUS,BUENOS AIRES
MANANTIALES,CHASCOMUS,CHASCOMUS,BUENOS AIRES
COLONIA CARLOS PELLEGRINI,COLONIA CARLOS PELLEGRINI,SAN MARTIN,CORRIENTES
CAMBA TRAPO,COLONIA CARLOS PELLEGRINI,SAN MARTIN,CORRIENTES
ESTANCIA OVECHA RATY,COLONIA CARLOS PELLEGRINI,SAN MARTIN,CORRIENTES
VILLA DEL CARMEN,VILLA DEL CARMEN,FORMOSA,FORMOSA
ESTANCIA LA FAMA,CALEUFU,RANCUL,LA PAMPA
CALEUFU,CALEUFU,RANCUL,LA PAMPA
SANTA ANITA,LAS PETACAS,SAN MARTIN,SANTA FE
LAS PETACAS,LAS PETACAS,SAN MARTIN,SANTA FE
CORPUS,CORPUS,SAN IGNACIO,MISIONES
ALEJANDRA,ALEJANDRA,SAN JAVIER,SANTA FE
LOS JACINTOS,ALEJANDRA,SAN JAVIER,SANTA FE
COLONIA LA MARIA,ALEJANDRA,SAN JAVIER,SANTA FE
EL PROGRESO,ALEJANDRA,SAN JAVIER,SANTA FE
VILLA SAN ANTONIO,ALEJANDRA,SAN JAVIER,SANTA FE
EL CEIBO,ALEJANDRA,SAN JAVIER,SANTA FE
LOS CORRALITOS,ALEJANDRA,SAN JAVIER,SANTA FE
COLONIA ALEJANDRA,ALEJANDRA,SAN JAVIER,SANTA FE
LOS CUERVOS,ALEJANDRA,SAN JAVIER,SANTA FE
INGENIERO MIGUEL SAJAROFF,INGENIERO SAJAROFF,VILLAGUAY,ENTRE RÍOS
ESQUINA,ESQUINA,RIO PRIMERO,CÓRDOBA
RANGEL,ESQUINA,RIO PRIMERO,CÓRDOBA
TRES ESQUINAS,ESQUINA,RIO PRIMERO,CÓRDOBA
PUNTA DEL AGUA,ESQUINA,RIO PRIMERO,CÓRDOBA
EL MIRASOL,MERCEDES,MERCEDES,BUENOS AIRES
LOS TRONCOS,MERCEDES,MERCEDES,BUENOS AIRES
AGOTE,MERCEDES,MERCEDES,BUENOS AIRES
MERCEDES,MERCEDES,MERCEDES,BUENOS AIRES
LA TABLADA,MERCEDES,MERCEDES,BUENOS AIRES
CUARTEL XVI,MERCEDES,MERCEDES,BUENOS AIRES
CUARTEL XV,MERCEDES,MERCEDES,BUENOS AIRES
CUARTEL XII,MERCEDES,MERCEDES,BUENOS AIRES
SAN JACINTO,MERCEDES,MERCEDES,BUENOS AIRES
SAN JORGE,MERCEDES,MERCEDES,BUENOS AIRES
TOMAS JOFRE,MERCEDES,MERCEDES,BUENOS AIRES
GOWLAND,MERCEDES,MERCEDES,BUENOS AIRES
CUARTEL XIX,MERCEDES,MERCEDES,BUENOS AIRES
LA VERDE,MERCEDES,MERCEDES,BUENOS AIRES
PURICELLI,MERCEDES,MERCEDES,BUENOS AIRES
GOLDNEY,MERCEDES,MERCEDES,BUENOS AIRES
COLONIA SANTA ELENA-COLONIABAYLINA,COLONIA BAYLINA,SAN SALVADOR,ENTRE RÍOS
CUQUERO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
NUEVA ESPERANZA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
CUATRO ESQUINAS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SAN JOSE,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL REMANSO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA UNION,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
JUMIAL GRANDE,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA INGRATA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SAN ANTONIO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
TRES POZOS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
CRUZ CHICA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
TORO POZO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SAN ISIDRO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
TACANITAS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL PORVENIR,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL FISCO/LOTE48,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL BAJO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA OVEJA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
AGUSTINA LIBARONA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL CORRIDO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
CHAÑARITO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
ESTECO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
HOYO CERCO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
INGRATA SUR,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
VINAL VIEJO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
CAMPO VERDE,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
ESTEROS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
CAMPO BANDERA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL SIMBOL,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA PALOMA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SANTA MARIA SALOME,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA DELIA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
CAMPO ALEGRE,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
TACO POZO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL AIBAL,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA MANGA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LAS CARPAS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
MONTE RICO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SANTA ROSA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL VALLE,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
AHI VEREMOS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SAN FRANCISCO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
ANCA OVERA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
MONTEVIDEO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
NOQUEOJ,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
POZO SALADO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
CORONEL MANUEL L. RICO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL MAJAN,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
MILAGROS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
RANCHITOS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SOL DE MAYO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA FRONTERA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
VILLA PALMAR,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LAS PERFORACIONES,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA CAMBICHA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
MANINIOJ,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL YUNCHANCITO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SALADILLO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
POZO GRANDE,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA FORTUNA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
POZO LIMPIO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA SARITA,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SAN LUIS,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
RIO MUERTO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
INGRATA NORTE,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
SANTA CRUZ,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
EL MILAGRO,AREA SIN GOBIERNO,ALBERDI,SANTIAGO DEL ESTERO
LA CIENAGA,VINCHINA,VINCHINA,LA RIOJA
BOCA DE LA QUEBRADA,VINCHINA,VINCHINA,LA RIOJA
VALLE HERMOSO,VINCHINA,VINCHINA,LA RIOJA
EL HORNO,VINCHINA,VINCHINA,LA RIOJA
POTRERO GRANDE,VINCHINA,VINCHINA,LA RIOJA
LA ARMONIA,VINCHINA,VINCHINA,LA RIOJA
CASA PINTADA,VINCHINA,VINCHINA,LA RIOJA
DISTRITO PUEBLO,VINCHINA,VINCHINA,LA RIOJA
LA BANDA,VINCHINA,VINCHINA,LA RIOJA
VILLA SAN JOSE DE VINCHINA,VINCHINA,VINCHINA,LA RIOJA
JAGUE,VINCHINA,VINCHINA,LA RIOJA
MIRA PAMPA,RIVADAVIA,RIVADAVIA,BUENOS AIRES
VILLA SENA,RIVADAVIA,RIVADAVIA,BUENOS AIRES
FORTIN OLAVARRIA,RIVADAVIA,RIVADAVIA,BUENOS AIRES
ESTANCIA LA HAYDEE,RIVADAVIA,RIVADAVIA,BUENOS AIRES
CERRITO,RIVADAVIA,RIVADAVIA,BUENOS AIRES
CONDARCO,RIVADAVIA,RIVADAVIA,BUENOS AIRES
ROOSEVELT,RIVADAVIA,RIVADAVIA,BUENOS AIRES
RODEO CHICO,RIVADAVIA,RIVADAVIA,BUENOS AIRES
COLONIA EL BALDE,RIVADAVIA,RIVADAVIA,BUENOS AIRES
GONZALEZ MORENO,RIVADAVIA,RIVADAVIA,BUENOS AIRES
VALENTIN GOMEZ,RIVADAVIA,RIVADAVIA,BUENOS AIRES
SAN MAURICIO,RIVADAVIA,RIVADAVIA,BUENOS AIRES
SUNDBLAD,RIVADAVIA,RIVADAVIA,BUENOS AIRES
SANSINENA,RIVADAVIA,RIVADAVIA,BUENOS AIRES
AMERICA,RIVADAVIA,RIVADAVIA,BUENOS AIRES
ALTO PENCOSO,ALTO PENCOSO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
VILLA UNION,VILLA UNION,MITRE,SANTIAGO DEL ESTERO
RANQUELES,RANQUELES,GENERAL ROCA,CÓRDOBA
MARCOS JUAREZ,MARCOS JUAREZ,MARCOS JUAREZ,CÓRDOBA
SATURNINO MARIA LASPIUR,SATURNINO MARIA LASPIUR,SAN JUSTO,CÓRDOBA
ESTACION EL GAUCHO,ROSARIO,ROSARIO,SANTA FE
ISLA EL ESPINILLO,ROSARIO,ROSARIO,SANTA FE
ROSARIO,ROSARIO,ROSARIO,SANTA FE
NOGOLI,NOGOLI,BELGRANO,SAN LUIS
NASCHEL,NASCHEL,CHACABUCO,SAN LUIS
COLONIA SAN JUSTO,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
ESTANCIA SAN VICENTE,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
LA CRIOLLA,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
SAN ALONSO,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
JESUS CUE,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
LOS ARROYOS,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
LAS MARIAS,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
ESPINILLO,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
EL ALTILLO,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
CAILAR CUE,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
GOBERNADOR IGR.VALENTIN VIRASORO,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
CAABI POI,GOBERNADOR VIRASORO,SANTO TOME,CORRIENTES
CORONEL FRAGA,CORONEL FRAGA,CASTELLANOS,SANTA FE
BERMEJO,GUAYMALLEN,GUAYMALLEN,MENDOZA
RODEO DE LA CRUZ,GUAYMALLEN,GUAYMALLEN,MENDOZA
DORREGO,GUAYMALLEN,GUAYMALLEN,MENDOZA
